rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_sparseReward_mean,time/episodes,time/time_elapsed,eval/mean_ep_length,eval/mean_reward,train/critic_loss,train/n_updates,train/learning_rate,train/ent_coef_loss,train/actor_loss,train/ent_coef
,,2850000,,,,,387.5,271.5454557,2.6028740406036377,2839999,0.0003,0.9870383739471436,-24.406665802001953,0.01867612823843956
257.75,289.70819981,2850524,59,4.8,5028,47989,,,1.4711806774139404,2840523,0.0003,-0.8783555030822754,-23.749221801757812,0.01831156015396118
256.9,288.74458634999996,2851438,59,4.8,5032,48003,,,1.3686929941177368,2841437,0.0003,0.5300049781799316,-25.18113136291504,0.0188114196062088
260.44,289.45420639,2852697,59,4.8,5036,48022,,,1.6895127296447754,2842696,0.0003,0.39099156856536865,-22.521617889404297,0.018495002761483192
258.85,289.80957922,2853528,59,4.8,5040,48034,,,1.590455174446106,2843527,0.0003,1.1844377517700195,-25.109703063964844,0.01953779347240925
242.58,288.79430603000003,2854476,59,4.75,5044,48048,,,2.874619722366333,2844475,0.0003,0.6163566708564758,-23.629667282104492,0.018254833295941353
229.43,281.63980558,2854875,59,4.6,5048,48054,,,2.018425464630127,2844874,0.0003,-1.5670827627182007,-21.94715118408203,0.018132561817765236
229.43,283.96584994,2855806,59,4.65,5052,48069,,,3.2431559562683105,2845805,0.0003,5.197957992553711,-25.613636016845703,0.018494408577680588
230.91,286.17059021,2856700,59,4.7,5056,48083,,,17.596881866455078,2846699,0.0003,0.18763208389282227,-25.19059944152832,0.018116995692253113
229.43,285.01096216999997,2857541,59,4.7,5060,48096,,,2.2269067764282227,2847540,0.0003,-0.7418049573898315,-24.108688354492188,0.018678627908229828
228.69,284.87395009,2858466,59,4.7,5064,48109,,,2.1521267890930176,2848465,0.0003,-1.1371310949325562,-25.34162139892578,0.019479600712656975
227.81,283.18151557000004,2859285,59,4.7,5068,48122,,,1.9030461311340332,2849284,0.0003,-0.11006569862365723,-23.716796875,0.019113333895802498
,,2860000,,,,,222.8,304.50769649999995,2.2872462272644043,2849999,0.0003,-2.712844133377075,-22.706401824951172,0.01845640316605568
228.45,283.8014745,2860266,59,4.7,5072,48140,,,2.82745623588562,2850265,0.0003,0.4276973307132721,-29.234214782714844,0.018382227048277855
228.35,284.6386726,2861125,59,4.7,5076,48153,,,2.435422658920288,2851124,0.0003,0.021707355976104736,-27.241558074951172,0.0187118798494339
229.4,286.71459087000005,2862050,59,4.75,5080,48167,,,2.357377767562866,2852049,0.0003,0.9467095136642456,-25.16002655029297,0.019427010789513588
227.41,284.82012268,2862964,59,4.75,5084,48181,,,3.1239194869995117,2852963,0.0003,0.9735908508300781,-21.593055725097656,0.019040066748857498
225.37,283.88922223,2863872,59,4.75,5088,48194,,,3.2264037132263184,2853871,0.0003,1.9581859111785889,-27.348247528076172,0.019335363060235977
225.95,284.01080777999994,2864806,59,4.75,5092,48208,,,3.5196444988250732,2854805,0.0003,1.7187774181365967,-24.150836944580078,0.01903807744383812
226.5,284.29997692999996,2865712,59,4.75,5096,48222,,,2.307572841644287,2855711,0.0003,-0.1700112223625183,-21.155109405517578,0.018587207421660423
225.66,283.28970248,2866495,59,4.7,5100,48234,,,2.7366132736206055,2856494,0.0003,-0.269124299287796,-23.793838500976562,0.017927661538124084
225.99,283.49604604999996,2867462,59,4.7,5104,48248,,,3.251600503921509,2857461,0.0003,0.22619938850402832,-27.433948516845703,0.018154405057430267
227.42,284.25205838,2868436,59,4.7,5108,48263,,,3.4914278984069824,2858435,0.0003,0.6371198892593384,-27.24248695373535,0.017902571707963943
227.82,284.75027467,2869330,59,4.7,5112,48276,,,2.333303451538086,2859329,0.0003,-0.5433753728866577,-23.080398559570312,0.018324917182326317
,,2870000,,,,,370.8,296.4225235,1.7571908235549927,2859999,0.0003,2.8874003887176514,-24.313453674316406,0.018250949680805206
227.12,288.57106946,2870406,59,4.75,5116,48299,,,2.374053478240967,2860405,0.0003,-0.380069375038147,-25.63788414001465,0.018615910783410072
223.91,285.79207913000005,2871098,59,4.7,5120,48309,,,1.6019058227539062,2861097,0.0003,2.165287733078003,-28.255111694335938,0.018107177689671516
221.91,285.67499088000005,2871957,59,4.7,5124,48322,,,4.280279159545898,2861956,0.0003,-0.6132399439811707,-25.8123779296875,0.018318550661206245
223.27,287.8713909,2872851,59,4.75,5128,48336,,,2.646836757659912,2862850,0.0003,0.6593483090400696,-23.660884857177734,0.018374111503362656
223.56,288.54461610000004,2873794,59,4.75,5132,48350,,,2.037525177001953,2863793,0.0003,0.924431324005127,-24.890636444091797,0.01912299357354641
220.38,288.56894226000003,2874735,59,4.75,5136,48364,,,5.032748222351074,2864734,0.0003,-1.0296646356582642,-24.459640502929688,0.018880696967244148
230.65,288.18229386,2876593,59,4.75,5140,48392,,,3.970400094985962,2866592,0.0003,-1.143189787864685,-24.864643096923828,0.018205631524324417
229.99,288.99517511,2877475,59,4.75,5144,48405,,,2.159602165222168,2867474,0.0003,-4.917972564697266,-23.122089385986328,0.018326256424188614
234.76,296.30664876000003,2878351,59,4.9,5148,48418,,,1.8541412353515625,2868350,0.0003,0.9240440130233765,-26.527790069580078,0.01905977912247181
235.17,296.99887016,2879323,59,4.9,5152,48433,,,2.4208405017852783,2869322,0.0003,1.052461862564087,-24.576711654663086,0.018266569823026657
,,2880000,,,,,231.6,309.0741931,3.8768787384033203,2869999,0.0003,5.467316150665283,-29.872875213623047,0.01900678314268589
237.26,298.56048862000006,2880426,59,4.9,5156,48454,,,2.588512897491455,2870425,0.0003,-2.851818084716797,-26.159805297851562,0.019014140591025352
237.58,298.82963897999997,2881299,59,4.9,5160,48468,,,1.5141839981079102,2871298,0.0003,-0.627610445022583,-25.622764587402344,0.019266290590167046
237.42,300.03961331,2882208,59,4.9,5164,48481,,,2.1889889240264893,2872207,0.0003,0.37664008140563965,-24.930904388427734,0.019624218344688416
238.18,301.52788452,2883103,59,4.95,5168,48495,,,1.951189637184143,2873102,0.0003,0.7040265798568726,-28.053680419921875,0.019057728350162506
242.33,300.79309741,2884499,59,4.95,5172,48516,,,2.4567389488220215,2874498,0.0003,-1.1096687316894531,-25.892980575561523,0.019154425710439682
242.06,298.32182444,2885331,59,4.9,5176,48528,,,3.648026943206787,2875330,0.0003,1.1330130100250244,-26.533382415771484,0.019072050228714943
241.67,297.13732006000004,2886217,59,4.9,5180,48541,,,6.237998962402344,2876216,0.0003,-2.3026516437530518,-25.6611270904541,0.018852664157748222
238.45,292.14768026999997,2886809,59,4.8,5184,48550,,,2.0770633220672607,2876808,0.0003,0.8481238484382629,-24.13821792602539,0.018673457205295563
238.53,290.84204583,2887725,59,4.8,5188,48564,,,4.731575965881348,2877724,0.0003,1.07991623878479,-24.32697868347168,0.01857771724462509
239.09,291.08368185,2888715,59,4.8,5192,48579,,,2.4010164737701416,2878714,0.0003,0.30201256275177,-25.09185791015625,0.018341071903705597
239.56,292.63354487,2889668,59,4.8,5196,48593,,,2.1307716369628906,2879667,0.0003,-1.7823920249938965,-28.033100128173828,0.01872541941702366
,,2890000,,,,,208.8,274.7285567,4.195762634277344,2879999,0.0003,0.8843382000923157,-24.42401885986328,0.019315633922815323
241.26,294.03320471,2890621,59,4.85,5200,48611,,,3.080714464187622,2880620,0.0003,2.027695417404175,-28.685264587402344,0.01911211386322975
241.26,293.46051373,2891588,59,4.85,5204,48626,,,2.3694381713867188,2881587,0.0003,-1.007411241531372,-26.148448944091797,0.01954243890941143
256.17,293.24859079,2894053,59,4.85,5208,48662,,,1.964133858680725,2884052,0.0003,1.7744333744049072,-26.469148635864258,0.01898811385035515
256.34,293.55256597000005,2894964,59,4.85,5212,48676,,,2.0419063568115234,2884963,0.0003,2.2612364292144775,-26.4969482421875,0.0185988936573267
255.0,291.23424645999995,2895906,59,4.8,5216,48690,,,1.8935012817382812,2885905,0.0003,1.9400854110717773,-24.62860870361328,0.01856512948870659
271.98,292.66564737,2898296,59,4.8,5220,48726,,,3.5109775066375732,2888295,0.0003,1.3774086236953735,-27.62384033203125,0.019940068945288658
272.42,292.46990164000005,2899199,59,4.8,5224,48739,,,4.565797805786133,2889198,0.0003,0.7644646167755127,-26.242145538330078,0.019089529290795326
,,2900000,,,,,230.9,281.0196411,2.628746509552002,2889999,0.0003,1.0106775760650635,-27.684837341308594,0.01942366734147072
273.95,294.59999174,2900246,59,4.8,5228,48759,,,2.94032621383667,2890245,0.0003,0.885935366153717,-28.703330993652344,0.01904216781258583
274.33,294.1187743,2901227,59,4.8,5232,48774,,,2.059030771255493,2891226,0.0003,-2.4215145111083984,-26.82953453063965,0.019123507663607597
274.0,293.55400881,2902135,59,4.8,5236,48788,,,2.222170829772949,2892134,0.0003,-0.7820896506309509,-28.5059871673584,0.018412131816148758
265.06,295.15635405,2903099,59,4.8,5240,48802,,,2.145933151245117,2893098,0.0003,1.1781952381134033,-26.72279930114746,0.019181326031684875
265.74,294.81385886,2904049,59,4.8,5244,48817,,,2.5389609336853027,2894048,0.0003,1.8004266023635864,-26.757186889648438,0.019705837592482567
266.84,295.71955149,2905035,59,4.8,5248,48832,,,2.153710126876831,2895034,0.0003,-0.844035267829895,-26.858306884765625,0.01951313391327858
266.72,294.78560756,2905995,59,4.8,5252,48847,,,2.2203691005706787,2895994,0.0003,0.33618640899658203,-26.745519638061523,0.019416945055127144
279.88,293.1006628,2908414,59,4.8,5256,48883,,,2.129720449447632,2898413,0.0003,-1.9931015968322754,-26.624465942382812,0.019492117688059807
280.36,293.55914379999996,2909335,59,4.8,5260,48897,,,2.21811842918396,2899334,0.0003,-1.1300158500671387,-24.70413589477539,0.019094035029411316
,,2910000,,,,,364.9,280.59432169999997,1.6169424057006836,2899999,0.0003,-1.4030766487121582,-23.150510787963867,0.019680146127939224
282.73,295.94150565,2910481,59,4.85,5264,48921,,,2.5688226222991943,2900480,0.0003,-2.740675926208496,-27.743974685668945,0.019015032798051834
283.59,296.89353701,2911462,59,4.85,5268,48935,,,4.4220428466796875,2901461,0.0003,0.3223494291305542,-27.846023559570312,0.020167779177427292
278.91,297.07533060000003,2912390,59,4.85,5272,48949,,,2.304171085357666,2902389,0.0003,0.6877874135971069,-27.68065643310547,0.019485129043459892
278.47,296.76230088000005,2913178,59,4.85,5276,48961,,,2.4363458156585693,2903177,0.0003,0.4614558219909668,-27.705034255981445,0.019785728305578232
279.62,298.35355244000004,2914179,59,4.85,5280,48976,,,4.374602317810059,2904178,0.0003,-1.8891655206680298,-26.46320343017578,0.019355420023202896
282.8,302.9114163699999,2915089,59,4.95,5284,48989,,,3.2928500175476074,2905088,0.0003,-0.5169235467910767,-28.473299026489258,0.0194059070199728
283.07,304.1094156,2916032,59,4.95,5288,49004,,,2.2604482173919678,2906031,0.0003,2.0879721641540527,-25.676191329956055,0.019555851817131042
280.47,299.8359419,2916762,59,4.85,5292,49015,,,3.0788376331329346,2906761,0.0003,-0.058952510356903076,-28.611549377441406,0.019701426848769188
281.52,300.06663709000003,2917820,59,4.85,5296,49030,,,3.609375476837158,2907819,0.0003,-0.7219688296318054,-27.459613800048828,0.019847096875309944
279.91,299.47492163000004,2918612,59,4.85,5300,49042,,,3.8125696182250977,2908611,0.0003,3.7817084789276123,-28.63960075378418,0.019781332463026047
279.44,299.7518319,2919532,59,4.85,5304,49056,,,1.7767813205718994,2909531,0.0003,-0.20097500085830688,-27.99990463256836,0.01984063908457756
,,2920000,,,,,376.4,293.74203370000004,2.006505012512207,2909999,0.0003,-1.2606017589569092,-25.784908294677734,0.01992531307041645
263.94,300.25476662,2920447,59,4.85,5308,49077,,,3.2236742973327637,2910446,0.0003,-2.203164577484131,-27.99224853515625,0.01948969066143036
264.28,300.20975779,2921392,59,4.85,5312,49091,,,3.670228958129883,2911391,0.0003,0.29324451088905334,-29.754520416259766,0.019051136448979378
263.88,299.49465637,2922294,59,4.85,5316,49104,,,1.8574879169464111,2912293,0.0003,-0.8915291428565979,-27.961807250976562,0.019002778455615044
249.53,302.03309394999997,2923249,59,4.9,5320,49119,,,3.024801731109619,2913248,0.0003,0.3821564316749573,-26.893844604492188,0.019330928102135658
250.1,302.75176540000007,2924209,59,4.9,5324,49133,,,2.6652987003326416,2914208,0.0003,-1.3902933597564697,-26.195293426513672,0.019799698144197464
248.01,298.22088806,2925047,59,4.85,5328,49146,,,2.8737378120422363,2915046,0.0003,-0.04606074094772339,-29.571748733520508,0.020076530054211617
247.55,298.68332832,2925982,59,4.85,5332,49160,,,3.648442029953003,2915981,0.0003,0.1030561625957489,-29.754703521728516,0.020260561257600784
245.74,296.41477872999997,2926709,59,4.8,5336,49171,,,4.582822322845459,2916708,0.0003,1.1635289192199707,-28.048816680908203,0.019971441477537155
245.25,295.14166301,2927624,59,4.8,5340,49184,,,3.202829360961914,2917623,0.0003,-2.5161569118499756,-26.994266510009766,0.01985766552388668
244.93,295.22053508,2928542,59,4.8,5344,49198,,,14.146154403686523,2918541,0.0003,0.6579002141952515,-31.874467849731445,0.019488073885440826
244.38,294.69812797,2929473,59,4.8,5348,49213,,,3.522623300552368,2919472,0.0003,-0.7722029685974121,-30.1939697265625,0.020103683695197105
,,2930000,,,,,209.0,290.8492944,2.8290512561798096,2919999,0.0003,1.3622239828109741,-28.214725494384766,0.019809292629361153
244.28,295.0580704,2930423,59,4.8,5352,49231,,,2.3910224437713623,2920422,0.0003,1.0118653774261475,-29.472732543945312,0.020044121891260147
229.55,295.79695774000004,2931369,59,4.8,5356,49246,,,3.9506049156188965,2921368,0.0003,0.758870005607605,-28.770469665527344,0.01978939399123192
230.47,296.14165439,2932382,59,4.8,5360,49261,,,2.7163138389587402,2922381,0.0003,1.1693521738052368,-30.068843841552734,0.01959988847374916
244.04,293.55120585,2934885,59,4.75,5364,49298,,,2.977694511413574,2924884,0.0003,-0.33067798614501953,-30.89807891845703,0.01931951567530632
244.11,294.16399352,2935873,59,4.75,5368,49313,,,2.268476963043213,2925872,0.0003,4.983379364013672,-27.423473358154297,0.02018979750573635
244.51,295.33811072000003,2936841,59,4.75,5372,49327,,,2.4456839561462402,2926840,0.0003,-0.15743106603622437,-29.092180252075195,0.020305456593632698
244.7,297.49740265,2937648,59,4.8,5376,49339,,,2.4922263622283936,2927647,0.0003,-1.293923020362854,-28.383962631225586,0.019875086843967438
242.11,293.66012763,2938390,59,4.7,5380,49350,,,2.991915702819824,2928389,0.0003,-0.5690889358520508,-27.704097747802734,0.019426662474870682
241.99,294.63419331,2939288,59,4.7,5384,49364,,,2.373101234436035,2929287,0.0003,1.3130018711090088,-30.61313819885254,0.020359210669994354
,,2940000,,,,,418.0,316.752779,3.590785026550293,2929999,0.0003,1.9746272563934326,-26.9272403717041,0.020724397152662277
242.33,295.53145736000005,2940265,59,4.7,5388,49386,,,1.7641401290893555,2930264,0.0003,-2.7921810150146484,-29.28064727783203,0.020629726350307465
243.76,299.33257942,2941138,59,4.8,5392,49399,,,1.596632480621338,2931137,0.0003,1.7166805267333984,-27.955097198486328,0.019831374287605286
242.91,298.4255559,2942111,59,4.8,5396,49414,,,2.5446643829345703,2932110,0.0003,-0.4540592432022095,-27.360271453857422,0.02043292671442032
244.23,299.46801512999997,2943035,59,4.8,5400,49428,,,2.549391269683838,2933034,0.0003,-3.0846505165100098,-30.036849975585938,0.020772043615579605
243.93,299.24161635999997,2943925,59,4.8,5404,49441,,,2.971996307373047,2933924,0.0003,-2.7120394706726074,-31.562698364257812,0.0201264638453722
244.39,296.06659842,2944886,59,4.75,5408,49455,,,2.7578787803649902,2934885,0.0003,-0.6977991461753845,-29.430341720581055,0.019813232123851776
243.39,293.46786390000005,2945731,59,4.7,5412,49468,,,3.2443277835845947,2935730,0.0003,0.15490564703941345,-28.98694610595703,0.019665658473968506
244.13,293.18392069000004,2946707,59,4.7,5416,49483,,,4.055712699890137,2936706,0.0003,-2.694754123687744,-29.777050018310547,0.020319802686572075
244.58,292.10590365,2947707,59,4.7,5420,49498,,,3.4684972763061523,2937706,0.0003,-0.5975695252418518,-28.29737663269043,0.020760558545589447
244.23,291.42872938000005,2948632,59,4.7,5424,49512,,,2.9325714111328125,2938631,0.0003,-1.6001964807510376,-31.38616943359375,0.01994353160262108
245.73,294.79237961,2949620,59,4.75,5428,49527,,,2.306614875793457,2939619,0.0003,1.7822520732879639,-32.765098571777344,0.019718635827302933
,,2950000,,,,,219.9,307.6122106,2.2385902404785156,2939999,0.0003,2.3786191940307617,-28.897846221923828,0.020306168124079704
247.25,296.78056063,2950707,59,4.8,5432,49547,,,2.1214945316314697,2940706,0.0003,0.7978888750076294,-34.26314163208008,0.020771950483322144
263.89,297.58016249,2953098,59,4.8,5436,49584,,,1.9098535776138306,2943097,0.0003,0.07177093625068665,-27.360973358154297,0.01962718740105629
270.55,295.44366637999997,2954679,59,4.75,5440,49608,,,6.038267135620117,2944678,0.0003,-0.17589151859283447,-25.762073516845703,0.019559737294912338
271.05,295.36535377999996,2955647,59,4.75,5444,49622,,,2.171138286590576,2945646,0.0003,0.6071910262107849,-31.998287200927734,0.018897971138358116
269.0,292.66816128,2956373,59,4.7,5448,49633,,,3.0761501789093018,2946372,0.0003,0.6697396636009216,-33.05451583862305,0.019254589453339577
269.31,292.83643306,2957354,59,4.7,5452,49648,,,5.158614158630371,2947353,0.0003,0.38020074367523193,-28.755083084106445,0.01987786404788494
270.35,294.10479904,2958404,59,4.7,5456,49664,,,3.116886854171753,2948403,0.0003,-0.09454131126403809,-29.74959945678711,0.02036566473543644
269.39,293.46615627999995,2959321,59,4.7,5460,49677,,,2.757413864135742,2949320,0.0003,1.3256171941757202,-31.963319778442383,0.020153190940618515
,,2960000,,,,,236.3,293.02648170000003,1.8232207298278809,2949999,0.0003,-0.9494589567184448,-29.6497745513916,0.0202524084597826
253.35,293.78730171999996,2960220,59,4.7,5464,49695,,,3.3687851428985596,2950219,0.0003,-0.2814318835735321,-27.57666015625,0.020370835438370705
253.33,293.73402321,2961206,59,4.7,5468,49710,,,4.976081848144531,2951205,0.0003,-1.505183219909668,-29.065643310546875,0.020146405324339867
252.66,291.78247069,2962107,59,4.7,5472,49723,,,1.8208138942718506,2952106,0.0003,-2.0180726051330566,-29.01869010925293,0.020382806658744812
253.88,292.26937581,2963036,59,4.7,5476,49737,,,2.5285937786102295,2953035,0.0003,-0.044223785400390625,-30.303569793701172,0.021317539736628532
255.46,294.63767099999995,2963936,59,4.8,5480,49751,,,1.8947081565856934,2953935,0.0003,-2.7242326736450195,-27.15230941772461,0.0203991886228323
255.28,294.50104042,2964816,59,4.8,5484,49764,,,2.366191864013672,2954815,0.0003,0.2982568144798279,-27.27096176147461,0.02047147788107395
269.63,292.95235548000005,2967228,59,4.8,5488,49800,,,4.157034873962402,2957227,0.0003,0.7395626902580261,-30.42609977722168,0.02064925618469715
270.79,293.79948021,2968217,59,4.8,5492,49815,,,2.595012664794922,2958216,0.0003,0.44626104831695557,-27.058917999267578,0.019934574142098427
267.74,289.53921788,2968885,59,4.7,5496,49825,,,2.1266157627105713,2958884,0.0003,-3.2226433753967285,-29.469764709472656,0.0203377865254879
267.57,289.57671458,2969792,59,4.7,5500,49838,,,1.7145298719406128,2959791,0.0003,-0.36444374918937683,-28.309650421142578,0.020759593695402145
,,2970000,,,,,220.3,328.20413479999996,2.500401020050049,2959999,0.0003,-0.7792909145355225,-30.427349090576172,0.021103182807564735
269.94,293.79171971,2970919,59,4.75,5504,49859,,,2.5178308486938477,2960918,0.0003,-0.44419941306114197,-33.18895721435547,0.020186442881822586
268.52,295.49054155,2971738,59,4.75,5508,49871,,,2.387362003326416,2961737,0.0003,-0.9045706987380981,-32.176734924316406,0.020384803414344788
267.39,295.55139784,2972470,59,4.75,5512,49882,,,3.6752076148986816,2962469,0.0003,-2.605987787246704,-29.833192825317383,0.020436007529497147
266.66,295.50828921,2973373,59,4.75,5516,49896,,,3.2886619567871094,2963372,0.0003,-1.490957498550415,-28.204452514648438,0.020618053153157234
266.6,296.78022346,2974367,59,4.75,5520,49911,,,2.3339290618896484,2964366,0.0003,1.08052659034729,-31.726354598999023,0.020594986155629158
266.61,297.03426978000005,2975293,59,4.75,5524,49925,,,10.297393798828125,2965292,0.0003,-1.4395318031311035,-28.120380401611328,0.020534953102469444
265.55,296.23470094,2976175,59,4.75,5528,49938,,,2.196345567703247,2966174,0.0003,1.5991826057434082,-33.383174896240234,0.020165517926216125
263.21,293.82581814,2977028,59,4.7,5532,49951,,,2.619748115539551,2967027,0.0003,-3.434089183807373,-30.328937530517578,0.020305490121245384
249.19,295.46980155,2978017,59,4.75,5536,49966,,,2.642883062362671,2968016,0.0003,-4.055032253265381,-29.226665496826172,0.020823495462536812
242.73,298.97608048999996,2978952,59,4.8,5540,49981,,,5.098920822143555,2968951,0.0003,-0.650393009185791,-34.70677947998047,0.020324792712926865
240.54,296.19874917000004,2979701,59,4.75,5544,49992,,,4.898113250732422,2969700,0.0003,0.2786310315132141,-32.72407913208008,0.020588364452123642
,,2980000,,,,,391.4,318.1073615,2.1343271732330322,2969999,0.0003,-2.2151055335998535,-32.49498748779297,0.020596105605363846
244.27,301.32492341,2980800,59,4.8,5548,50016,,,2.0094566345214844,2970799,0.0003,-2.820554494857788,-30.225990295410156,0.02109130099415779
243.35,301.46529691999996,2981689,59,4.8,5552,50029,,,2.784646511077881,2971688,0.0003,1.2755991220474243,-31.220264434814453,0.020817259326577187
241.9,299.7666002,2982594,59,4.8,5556,50042,,,2.2381863594055176,2972593,0.0003,-0.7253315448760986,-34.210243225097656,0.020726200193166733
241.19,300.18742049,2983440,59,4.8,5560,50055,,,14.77442455291748,2973439,0.0003,0.04817235469818115,-32.01142120361328,0.020780783146619797
241.65,300.68496857,2984385,59,4.8,5564,50069,,,3.2860240936279297,2974384,0.0003,0.9511443972587585,-34.636375427246094,0.02085961028933525
241.08,299.91653257999997,2985314,59,4.8,5568,50083,,,1.9363787174224854,2975313,0.0003,1.5371520519256592,-29.60950469970703,0.02025945857167244
241.18,300.61693049999997,2986225,59,4.8,5572,50097,,,2.5616512298583984,2976224,0.0003,1.684339165687561,-30.65644645690918,0.02043514885008335
241.26,301.36239431999996,2987162,59,4.8,5576,50111,,,3.965376615524292,2977161,0.0003,-0.056894779205322266,-31.494415283203125,0.021225562319159508
243.1,302.57043996,2988246,59,4.8,5580,50127,,,2.520897150039673,2978245,0.0003,0.8385447263717651,-33.97871398925781,0.020831873640418053
243.51,303.21471345000003,2989167,59,4.8,5584,50141,,,2.627999782562256,2979166,0.0003,-0.4303848147392273,-31.406034469604492,0.020599745213985443
,,2990000,,,,,381.4,312.3450992,3.858865261077881,2979999,0.0003,-0.9001443386077881,-33.613868713378906,0.021248938515782356
230.19,306.68909216,2990247,59,4.85,5588,50164,,,2.2235608100891113,2980246,0.0003,0.03283333778381348,-29.403390884399414,0.02031019702553749
245.03,306.81741072,2992720,59,4.85,5592,50201,,,3.19857120513916,2982719,0.0003,-0.8434613347053528,-33.02088928222656,0.020298346877098083
247.64,311.43489493,2993649,59,4.95,5596,50214,,,2.551407814025879,2983648,0.0003,1.0214624404907227,-32.084781646728516,0.02056526206433773
247.2,310.81012533999996,2994512,59,4.95,5600,50227,,,2.9633607864379883,2984511,0.0003,1.971146821975708,-31.897438049316406,0.020065106451511383
246.11,307.54555247999997,2995530,59,4.9,5604,50243,,,3.442009449005127,2985529,0.0003,-0.4378758668899536,-31.2884464263916,0.020503774285316467
246.51,308.85672597999996,2996389,59,4.95,5608,50255,,,2.14522123336792,2986388,0.0003,1.0910062789916992,-30.079296112060547,0.020652998238801956
247.23,309.73092649,2997193,59,4.9,5612,50267,,,4.167079925537109,2987192,0.0003,0.34611040353775024,-30.412553787231445,0.02121940441429615
247.61,310.99073224,2998134,59,4.9,5616,50282,,,3.7959485054016113,2988133,0.0003,-0.050614118576049805,-34.389793395996094,0.020091071724891663
,,3000000,,,,,212.0,296.5161799,3.268954038619995,2989999,0.0003,1.941939115524292,-33.220001220703125,0.020507486537098885
261.26,313.66810972999997,3000493,59,4.95,5620,50321,,,2.552614688873291,2990492,0.0003,0.4042733907699585,-31.81739616394043,0.020646624267101288
276.99,312.91396581,3002992,59,4.9,5624,50360,,,2.831820011138916,2992991,0.0003,2.007331132888794,-32.841331481933594,0.021356837823987007
277.02,312.97146649,3003877,59,4.9,5628,50373,,,9.643232345581055,2993876,0.0003,-0.5560829639434814,-31.87491226196289,0.021002979949116707
277.68,313.67205144999997,3004796,59,4.9,5632,50387,,,12.398941040039062,2994795,0.0003,-0.75672447681427,-30.068098068237305,0.021029867231845856
276.02,311.79236217,3005619,59,4.85,5636,50399,,,14.912071228027344,2995618,0.0003,-0.3232685923576355,-34.976104736328125,0.020905345678329468
276.2,311.88529941,3006572,59,4.85,5640,50413,,,2.7989425659179688,2996571,0.0003,-0.42028313875198364,-34.25584411621094,0.020706310868263245
277.61,314.71331926000005,3007462,59,4.9,5644,50426,,,2.7797188758850098,2997461,0.0003,-1.6837401390075684,-31.96917724609375,0.020972061902284622
276.84,313.92692319,3008484,59,4.9,5648,50442,,,2.5233206748962402,2998483,0.0003,0.1521472930908203,-29.96107292175293,0.020306406542658806
276.4,312.59924265,3009329,59,4.9,5652,50454,,,2.2681784629821777,2999328,0.0003,-1.4802076816558838,-30.948366165161133,0.02080024778842926
,,3010000,,,,,217.6,319.73003400000005,3.6134679317474365,2999999,0.0003,0.2982648015022278,-30.88152313232422,0.020762329921126366
276.66,314.07781001,3010260,59,4.9,5656,50472,,,2.9210205078125,3000259,0.0003,0.6967573165893555,-30.703075408935547,0.02157965674996376
277.05,314.74066671,3011145,59,4.9,5660,50486,,,3.229292392730713,3001144,0.0003,0.7527254819869995,-32.57189178466797,0.020869648084044456
277.05,313.8851371200001,3012090,59,4.9,5664,50500,,,2.6562283039093018,3002089,0.0003,-2.3756871223449707,-32.01093292236328,0.020440543070435524
277.09,314.89397711000004,3013023,59,4.9,5668,50514,,,2.502305507659912,3003022,0.0003,-2.2407078742980957,-35.08525848388672,0.02111971750855446
277.7,315.48390100999995,3013995,59,4.9,5672,50528,,,3.221487522125244,3003994,0.0003,1.5786304473876953,-33.35037612915039,0.02092606946825981
277.57,314.95665918,3014919,59,4.9,5676,50542,,,4.497481346130371,3004918,0.0003,-0.6675413846969604,-31.120317459106445,0.02062297612428665
276.28,314.82096459,3015874,59,4.9,5680,50556,,,4.547769546508789,3005873,0.0003,1.8536115884780884,-34.73814392089844,0.02106122300028801
280.34,312.5370042,3017201,59,4.9,5684,50576,,,2.4586021900177,3007200,0.0003,-0.7331752777099609,-30.37560272216797,0.021733755245804787
278.64,309.90570267,3018111,59,4.85,5688,50590,,,3.285219669342041,3008110,0.0003,-1.054911494255066,-31.404987335205078,0.021352684125304222
264.39,310.37772363,3019159,59,4.85,5692,50605,,,2.7405550479888916,3009158,0.0003,-0.07267403602600098,-35.775245666503906,0.020679660141468048
,,3020000,,,,,223.8,304.62856430000005,2.631344795227051,3009999,0.0003,0.3516763150691986,-34.67730712890625,0.02016325481235981
265.89,313.99430411000003,3020238,59,4.9,5696,50626,,,2.1653778553009033,3010237,0.0003,-1.7020971775054932,-33.449886322021484,0.020190520212054253
265.02,311.89771616,3021014,59,4.85,5700,50637,,,2.142781972885132,3011013,0.0003,-0.07977055013179779,-31.084707260131836,0.02124563604593277
264.98,310.72949207,3022028,59,4.85,5704,50652,,,4.21219539642334,3012027,0.0003,0.5418134927749634,-36.00450134277344,0.020678767934441566
265.72,310.11301301000003,3022961,59,4.8,5708,50667,,,2.5591461658477783,3012960,0.0003,-0.08285486698150635,-33.26984405517578,0.02046067826449871
266.65,312.30462718,3023858,59,4.9,5712,50680,,,2.6359667778015137,3013857,0.0003,-0.19224324822425842,-34.593631744384766,0.02009420469403267
